audio_file|text|speaker_name
299159\audio.wav|then i should think is affected|indian_male
299192\audio.wav|the rules be long and prospered|indian_male
299198\audio.wav|nicholas is the black joyful|indian_male
299206\audio.wav|danny has been the night with line|indian_male
299210\audio.wav|the defence jagatay cast last nine|indian_male
299221\audio.wav|he felt any at the man went|indian_male
299284\audio.wav|that once fallen|indian_male
299289\audio.wav|a ring of real|indian_male
29930\audio.wav|the boy thought it a strange question|indian_male
299319\audio.wav|room books swore|indian_male
299322\audio.wav|a tree most men but|indian_male
299348\audio.wav|what is it you're looking for i see mused|indian_male
299396\audio.wav|the opinion had also been purified for the regulation|indian_male
299404\audio.wav|it no attention else tenere|indian_male
299419\audio.wav|haney had the patience he not also been for tea|indian_male
299427\audio.wav|the visiter had any real trouble|indian_male
299474\audio.wav|the pasturage|indian_male
299478\audio.wav|ancient|indian_male
299585\audio.wav|alfieri has been combated his mark above metal at the tender|indian_male
299676\audio.wav|the proportions were all|indian_male
299704\audio.wav|just like an organ|indian_male
299725\audio.wav|all i want to do you ordinarily no|indian_male
299730\audio.wav|i can see that right now|indian_male
299737\audio.wav|he jockeyed of|indian_male
299771\audio.wav|its bold the principle of everlasting|indian_male
299778\audio.wav|i suppose i could|indian_male
299779\audio.wav|and what does she want with you|indian_male
299784\audio.wav|we just sat by in founding the post property|indian_male
299785\audio.wav|he was just and good|indian_male
299790\audio.wav|most of our imports confront the harbor of rotterdam|indian_male
299802\audio.wav|and then he would ask us to go back to us ease and repeated order to his in one|indian_male
299827\audio.wav|it was due to her knowledge and expedient that she felt the mystery first|indian_male
299838\audio.wav|widow that the swimming hole under the wall|indian_male
299842\audio.wav|that such a free if they ever fit|indian_male
299872\audio.wav|and i see it in canards de|indian_male
299875\audio.wav|navigating to the will is in daily exiting selection thing more useless|indian_male
299876\audio.wav|i'm giving all to feel and you come to|indian_male
299878\audio.wav|i have a feeling for my pair of dog workers|indian_male
299934\audio.wav|john the whole business quietly|indian_male
29996\audio.wav|everard taint universe evolved he said|indian_male
299974\audio.wav|i find out a rating|indian_male
299984\audio.wav|as a deserter|indian_male
300008\audio.wav|the marking only poured his companion answered|indian_male
300049\audio.wav|it is service there|indian_male
300052\audio.wav|he didn't like to cry with other people that|indian_male
300081\audio.wav|it is sophia that|indian_male
300099\audio.wav|i am reading|indian_male
300145\audio.wav|the train came to ten minutes late|indian_male
300150\audio.wav|she seems very indecent almost attached|indian_male
300157\audio.wav|i aint|indian_male
30018\audio.wav|every year there were stalls with items for save|indian_male
300193\audio.wav|i want to see when lucius spring now at a movie theater|indian_male
30022\audio.wav|i notice that the bantered|indian_male
300224\audio.wav|she says the life of every baron the sound|indian_male
300226\audio.wav|article drove them in then he was brought to the detention so as it is|indian_male
300236\audio.wav|he only not the button of the|indian_male
300238\audio.wav|have you got my gun|indian_male
300250\audio.wav|most people their saviour like|indian_male
300283\audio.wav|in his youth my dad was a hooligan|indian_male
300310\audio.wav|representatively a plan|indian_male
300337\audio.wav|i tried with all its trend the wretch opened the door in a panic|indian_male
300340\audio.wav|the extension in the far ages center and it requires the befitting to want to set for|indian_male
300361\audio.wav|leader on cases|indian_male
300419\audio.wav|a father to thank you for the roses|indian_male
300420\audio.wav|there was no respite to be had|indian_male
300435\audio.wav|it is more precise or not while the sled|indian_male
300446\audio.wav|what are you doing in here|indian_male
300507\audio.wav|they let you and me|indian_male
30052\audio.wav|i just got rid of one crowd|indian_male
30054\audio.wav|there to the boat on|indian_male
300580\audio.wav|what i have read|indian_male
300594\audio.wav|a pack|indian_male
300598\audio.wav|that can be to|indian_male
300672\audio.wav|come i appeared on a|indian_male
300788\audio.wav|some i have reasoned can be easily but others do|indian_male
300793\audio.wav|the design on the improved|indian_male
300816\audio.wav|other receipt|indian_male
300840\audio.wav|my origin|indian_male
300911\audio.wav|i was fated fortalice one on my avice|indian_male
300929\audio.wav|i know an amended the convention|indian_male
300953\audio.wav|in solicitate nique evergreen of them|indian_male
300954\audio.wav|give me a number nine and number seven with extra dip and a lot sorter|indian_male
300977\audio.wav|are this year we found a really nice place here my office and we moved in together|indian_male
300987\audio.wav|she sat|indian_male
301008\audio.wav|we are a press from the prevails and we need money the other bigoted|indian_male
301031\audio.wav|but we done was on or be her best man|indian_male
30111\audio.wav|i foretasting order|indian_male
301117\audio.wav|can you imagine bumping into a lot of cops|indian_male
301169\audio.wav|we also foresee|indian_male
301215\audio.wav|martella is a premise that goes well with tomato and be|indian_male
301234\audio.wav|he only lost three buttons off his vest|indian_male
301240\audio.wav|aiding and escaped criminals|indian_male
301327\audio.wav|the astra was empty|indian_male
301336\audio.wav|the bandages for the death sentence defendant should know more|indian_male
301338\audio.wav|no more lilies in the|indian_male
301403\audio.wav|you bet i will|indian_male
301434\audio.wav|these cookies are delicious|indian_male
301516\audio.wav|extracted really when the t and s is it mates our statistics|indian_male
301551\audio.wav|i am just to litter range|indian_male
301560\audio.wav|bolton le i prefer to use relatively number that as often or down five|indian_male
301572\audio.wav|i was expecting you|indian_male
301592\audio.wav|the word down to the hands that rot all|indian_male
301596\audio.wav|each shot as a a|indian_male
301657\audio.wav|it it|indian_male
301658\audio.wav|the pliers he contrived from beaver loses|indian_male
301660\audio.wav|the baron in fainter|indian_male
301670\audio.wav|the entire soul was the fare in the hands of the man|indian_male
301681\audio.wav|when he speaks in a language i can interpret or the set|indian_male
301695\audio.wav|you may|indian_male
301706\audio.wav|for as she towered all about it|indian_male
301720\audio.wav|a man how when he would you|indian_male
301728\audio.wav|it was linda killer|indian_male
301729\audio.wav|it was at his paralized that he was a popish under some one else control|indian_male
301743\audio.wav|i have a poor|indian_male
301758\audio.wav|you'll never get it out of me|indian_male
301782\audio.wav|at times|indian_male
301796\audio.wav|intertwined|indian_male
301797\audio.wav|and yet not all these people have ever read the old king|indian_male
301799\audio.wav|what else are you|indian_male
301806\audio.wav|a raid might land|indian_male
301848\audio.wav|next time the avon to noise different|indian_male
301859\audio.wav|malaysian defy emanate|indian_male
301946\audio.wav|he's on the tennis|indian_male
301976\audio.wav|and don't forget this|indian_male
301993\audio.wav|at the mature|indian_male
302004\audio.wav|this convention can a class print|indian_male
302005\audio.wav|have you loved the boys|indian_male
302081\audio.wav|you won't be saved it till the money is in overhand|indian_male
302096\audio.wav|so every one is just standing on the generating pocket|indian_male
302108\audio.wav|i left it at the office|indian_male
30216\audio.wav|his arm seemed to be battling with whatever was in the hall|indian_male
302241\audio.wav|maybe it was because the more and so much|indian_male
302253\audio.wav|helena|indian_male
30227\audio.wav|the boy was strong and wonted to the tale but he was in a barn country|indian_male
302299\audio.wav|well then why do we need all these books the boy asked|indian_male
302310\audio.wav|at the same time they cannot find any set ablution of water feeling is|indian_male
302337\audio.wav|a patesi that is animalistic|indian_male
302363\audio.wav|although you might try measuring the latent and adjusting for|indian_male
302364\audio.wav|don't see anything that time interrupted|indian_male
302381\audio.wav|the above money implemented are absently fancied at the obstacle|indian_male
302394\audio.wav|given idea of the season|indian_male
302441\audio.wav|i am meet|indian_male
302453\audio.wav|what you take|indian_male
302517\audio.wav|but the evil men could be more|indian_male
302531\audio.wav|the full complement of homogeneous coordinates is usually set to one|indian_male
302599\audio.wav|get to it played there in life and fall and is called had the savage on television|indian_male
302606\audio.wav|i can|indian_male
30262\audio.wav|it is in latin to begin brandishing the old bonnet he wore ear|indian_male
302658\audio.wav|i had a operated|indian_male
302700\audio.wav|look at the body up the vale from|indian_male
302728\audio.wav|everything will be taken care of|indian_male
302770\audio.wav|but it is not a class that was requested by our alemena or prospective students|indian_male
